15,7,599.1,426.8,54.0,41.8,-1,-1,-1,-1
15,5,709.9,287.5,54.0,48.6,-1,-1,-1,-1
15,3,855.2,266.9,44.5,32.4,-1,-1,-1,-1
15,2,771.8,359.1,101.6,115.7,-1,-1,-1,-1
16,19,772.1,359.9,106.8,124.5,-1,-1,-1,-1
16,14,629.7,205.5,38.5,33.1,-1,-1,-1,-1
16,7,599.5,427.3,53.7,41.2,-1,-1,-1,-1
16,5,713.6,290.6,52.5,49.3,-1,-1,-1,-1
16,3,845.2,262.2,43.0,30.9,-1,-1,-1,-1
16,2,774.1,364.6,102.9,119.8,-1,-1,-1,-1
17,14,632.5,209.6,39.2,33.0,-1,-1,-1,-1
17,7,598.7,427.7,54.1,41.2,-1,-1,-1,-1
17,5,717.9,297.2,50.6,50.3,-1,-1,-1,-1
17,3,836.7,257.5,39.9,28.8,-1,-1,-1,-1
17,2,777.6,370.1,103.5,124.0,-1,-1,-1,-1
18,14,635.4,212.5,38.8,32.9,-1,-1,-1,-1
18,7,597.6,427.5,55.3,41.8,-1,-1,-1,-1
18,5,725.0,301.0,55.6,51.7,-1,-1,-1,-1
18,3,830.4,253.7,38.0,27.5,-1,-1,-1,-1
18,2,780.7,374.1,102.7,127.9,-1,-1,-1,-1
19,16,1153.4,438.0,442.9,323.6,-1,-1,-1,-1
19,14,639.6,215.1,39.4,33.4,-1,-1,-1,-1
19,7,599.3,427.2,54.7,41.9,-1,-1,-1,-1
19,5,728.8,303.9,58.4,53.0,-1,-1,-1,-1
19,3,822.8,249.3,37.1,26.9,-1,-1,-1,-1
19,2,782.7,380.4,103.6,131.9,-1,-1,-1,-1
20,16,1131.9,425.9,421.1,308.6,-1,-1,-1,-1
20,14,645.1,218.4,40.1,33.5,-1,-1,-1,-1
20,7,599.1,427.1,54.9,42.0,-1,-1,-1,-1
20,5,731.3,305.3,60.3,55.9,-1,-1,-1,-1
20,3,814.5,245.0,35.9,25.9,-1,-1,-1,-1
20,2,784.7,389.0,103.1,133.5,-1,-1,-1,-1
21,16,1116.5,414.6,398.4,292.9,-1,-1,-1,-1
21,14,648.0,221.0,40.3,33.9,-1,-1,-1,-1
21,7,599.1,427.0,54.9,42.0,-1,-1,-1,-1
21,5,734.1,307.5,62.2,58.6,-1,-1,-1,-1
21,3,807.1,241.3,33.8,24.8,-1,-1,-1,-1
21,2,788.2,396.5,101.9,135.7,-1,-1,-1,-1
22,16,1099.5,402.5,376.2,278.6,-1,-1,-1,-1
22,14,650.3,224.7,40.5,34.4,-1,-1,-1,-1
22,7,599.5,426.8,54.7,41.7,-1,-1,-1,-1
22,3,799.6,237.2,32.8,24.6,-1,-1,-1,-1
22,2,790.7,403.5,100.7,138.3,-1,-1,-1,-1
23,16,1083.7,392.4,356.9,265.3,-1,-1,-1,-1
23,14,652.7,227.2,41.2,34.8,-1,-1,-1,-1
23,7,599.5,428.7,54.2,41.5,-1,-1,-1,-1
23,3,791.6,232.6,31.8,23.7,-1,-1,-1,-1
23,2,794.4,412.7,99.8,140.2,-1,-1,-1,-1
24,16,1067.9,382.6,337.5,253.3,-1,-1,-1,-1
24,14,655.0,229.8,42.4,36.0,-1,-1,-1,-1
24,7,599.4,429.5,53.6,41.4,-1,-1,-1,-1
24,3,784.3,228.9,29.6,21.9,-1,-1,-1,-1
24,2,792.8,418.4,98.6,143.7,-1,-1,-1,-1
25,21,789.1,423.9,95.7,151.7,-1,-1,-1,-1
25,16,1052.4,373.8,319.1,240.2,-1,-1,-1,-1
25,14,658.8,234.0,46.0,36.4,-1,-1,-1,-1
25,7,597.8,428.7,54.6,41.6,-1,-1,-1,-1
25,3,778.3,224.5,28.1,21.1,-1,-1,-1,-1
25,2,793.8,423.5,98.0,147.9,-1,-1,-1,-1
26,21,784.7,430.1,98.5,156.8,-1,-1,-1,-1
26,16,1037.9,365.3,302.5,227.7,-1,-1,-1,-1
26,14,663.4,237.9,46.6,36.2,-1,-1,-1,-1
26,7,596.7,427.8,55.9,42.1,-1,-1,-1,-1
26,5,751.4,315.6,68.6,79.0,-1,-1,-1,-1
26,3,772.1,221.0,27.7,21.0,-1,-1,-1,-1
27,21,781.3,433.7,101.4,161.5,-1,-1,-1,-1
27,16,1028.7,359.5,287.6,215.8,-1,-1,-1,-1
27,14,665.7,239.3,47.5,38.1,-1,-1,-1,-1
27,7,596.5,427.4,56.6,42.4,-1,-1,-1,-1
27,5,753.5,317.3,70.9,84.0,-1,-1,-1,-1
27,3,766.9,218.4,27.4,20.7,-1,-1,-1,-1
28,21,777.1,442.6,104.5,165.4,-1,-1,-1,-1
28,16,1017.6,353.4,272.2,204.7,-1,-1,-1,-1
28,14,670.2,242.2,48.1,39.7,-1,-1,-1,-1
28,7,595.9,427.2,57.4,42.7,-1,-1,-1,-1
28,5,756.1,318.4,73.1,88.6,-1,-1,-1,-1
28,3,760.0,214.1,26.9,20.3,-1,-1,-1,-1
29,21,772.0,450.0,109.5,168.6,-1,-1,-1,-1
29,16,1006.0,347.1,258.6,195.3,-1,-1,-1,-1
29,14,675.1,247.6,49.6,40.1,-1,-1,-1,-1
29,7,595.5,427.1,57.9,42.8,-1,-1,-1,-1
30,21,764.8,456.7,115.3,174.1,-1,-1,-1,-1
30,16,993.9,339.7,245.7,186.0,-1,-1,-1,-1
30,14,680.9,252.7,51.2,40.4,-1,-1,-1,-1
30,7,595.8,426.8,58.0,42.7,-1,-1,-1,-1
31,24,769.3,358.5,77.5,69.8,-1,-1,-1,-1
31,21,755.5,463.3,122.1,179.7,-1,-1,-1,-1
31,16,983.0,333.4,232.7,177.3,-1,-1,-1,-1
31,14,687.1,258.2,52.1,41.2,-1,-1,-1,-1
31,7,596.1,427.3,57.5,42.2,-1,-1,-1,-1
32,24,772.0,364.1,79.6,72.6,-1,-1,-1,-1
32,21,746.5,471.7,128.6,186.7,-1,-1,-1,-1
32,16,972.2,326.9,219.9,169.1,-1,-1,-1,-1
32,14,693.3,261.4,52.3,42.8,-1,-1,-1,-1
32,7,597.5,426.8,56.8,41.9,-1,-1,-1,-1
33,24,777.0,369.1,81.0,74.4,-1,-1,-1,-1
33,21,736.0,479.0,136.3,193.6,-1,-1,-1,-1
33,16,961.9,320.9,208.1,162.4,-1,-1,-1,-1
33,14,699.3,266.2,54.0,43.2,-1,-1,-1,-1
33,7,597.0,427.4,56.6,41.7,-1,-1,-1,-1
34,24,780.7,373.6,82.7,76.7,-1,-1,-1,-1
34,21,725.0,486.5,145.0,200.5,-1,-1,-1,-1
34,16,951.8,314.9,197.7,155.8,-1,-1,-1,-1
34,14,705.6,272.4,56.1,43.5,-1,-1,-1,-1
34,7,597.3,427.2,56.2,41.8,-1,-1,-1,-1
35,24,784.6,377.7,83.4,79.6,-1,-1,-1,-1
35,21,711.6,494.9,154.5,207.1,-1,-1,-1,-1
35,16,941.3,308.6,189.8,149.3,-1,-1,-1,-1
35,14,712.8,279.4,54.8,43.9,-1,-1,-1,-1
35,7,596.4,427.5,56.2,41.6,-1,-1,-1,-1
36,24,788.0,384.7,84.6,80.8,-1,-1,-1,-1
36,21,697.5,501.7,163.8,213.4,-1,-1,-1,-1
36,16,932.8,302.9,179.5,142.7,-1,-1,-1,-1
36,14,719.1,284.7,53.2,44.4,-1,-1,-1,-1
36,7,597.6,427.1,55.6,41.4,-1,-1,-1,-1
37,24,790.4,390.8,85.6,81.1,-1,-1,-1,-1
37,21,686.2,507.2,172.5,219.1,-1,-1,-1,-1
37,16,926.9,300.1,171.1,137.1,-1,-1,-1,-1
37,14,724.6,289.4,52.7,45.3,-1,-1,-1,-1
37,7,596.8,427.7,56.0,41.6,-1,-1,-1,-1
38,24,793.3,395.4,85.7,82.1,-1,-1,-1,-1
38,21,669.4,516.8,182.7,224.8,-1,-1,-1,-1
38,16,918.8,296.0,163.5,132.1,-1,-1,-1,-1
38,7,596.6,427.5,56.6,42.1,-1,-1,-1,-1
39,24,797.2,400.6,85.2,83.6,-1,-1,-1,-1
39,21,650.5,525.0,193.7,232.1,-1,-1,-1,-1
39,16,910.8,290.7,155.3,127.4,-1,-1,-1,-1
39,7,596.4,427.1,57.1,42.1,-1,-1,-1,-1
40,24,800.4,406.4,85.8,85.4,-1,-1,-1,-1
40,21,630.9,535.7,204.9,238.0,-1,-1,-1,-1
40,16,902.1,285.3,148.5,122.7,-1,-1,-1,-1
40,7,596.8,427.5,56.2,41.8,-1,-1,-1,-1
41,24,803.2,411.9,87.2,87.7,-1,-1,-1,-1
41,21,609.2,542.6,217.1,244.9,-1,-1,-1,-1
41,16,894.1,280.6,141.4,118.1,-1,-1,-1,-1
41,7,596.6,427.8,56.8,41.9,-1,-1,-1,-1
42,24,805.5,418.4,87.5,89.7,-1,-1,-1,-1
42,21,586.0,556.0,230.7,250.3,-1,-1,-1,-1
42,16,886.9,275.5,135.0,113.7,-1,-1,-1,-1
42,7,597.2,427.8,56.3,41.7,-1,-1,-1,-1
43,27,1289.2,602.5,243.5,158.1,-1,-1,-1,-1
43,24,807.6,423.9,88.9,91.9,-1,-1,-1,-1
43,21,559.5,567.3,244.9,258.1,-1,-1,-1,-1
43,16,877.8,270.3,128.9,109.6,-1,-1,-1,-1
43,14,792.5,332.3,65.3,53.1,-1,-1,-1,-1
43,7,597.0,427.8,56.2,41.5,-1,-1,-1,-1
44,27,1258.9,582.3,228.3,147.5,-1,-1,-1,-1
44,24,810.1,429.6,88.9,93.6,-1,-1,-1,-1
44,21,533.4,578.4,258.8,265.5,-1,-1,-1,-1
44,16,871.0,266.5,123.8,105.9,-1,-1,-1,-1
44,14,801.6,340.6,69.6,55.2,-1,-1,-1,-1
44,7,596.2,427.5,57.1,42.0,-1,-1,-1,-1
45,27,1231.8,565.4,212.9,135.4,-1,-1,-1,-1
45,24,811.4,435.8,88.7,95.5,-1,-1,-1,-1
45,16,864.5,262.1,117.7,101.9,-1,-1,-1,-1
45,14,812.5,349.0,74.6,57.5,-1,-1,-1,-1
45,7,595.7,427.8,57.6,42.0,-1,-1,-1,-1
46,27,1212.2,552.8,198.6,125.2,-1,-1,-1,-1
46,24,813.5,441.7,87.8,97.2,-1,-1,-1,-1
46,16,860.2,258.6,112.3,99.4,-1,-1,-1,-1
46,14,820.3,355.6,78.4,59.0,-1,-1,-1,-1
46,7,596.2,427.7,57.2,41.8,-1,-1,-1,-1
47,27,1192.0,538.3,185.0,116.5,-1,-1,-1,-1
47,24,813.7,449.0,88.4,99.1,-1,-1,-1,-1
47,16,853.2,254.7,108.8,96.5,-1,-1,-1,-1
47,14,831.8,364.5,82.6,60.7,-1,-1,-1,-1
47,7,596.9,427.8,56.6,41.6,-1,-1,-1,-1
48,27,1170.8,524.1,172.2,107.7,-1,-1,-1,-1
48,24,815.1,455.0,87.0,100.7,-1,-1,-1,-1
48,16,847.3,251.3,104.5,93.2,-1,-1,-1,-1
48,14,845.1,375.5,86.0,63.3,-1,-1,-1,-1
48,7,596.6,428.0,57.1,41.7,-1,-1,-1,-1
49,27,1149.3,509.1,159.0,99.3,-1,-1,-1,-1
49,24,815.6,461.9,85.7,102.8,-1,-1,-1,-1
49,16,840.9,246.9,100.2,90.3,-1,-1,-1,-1
49,14,859.9,387.1,89.9,66.6,-1,-1,-1,-1
49,7,597.1,427.9,56.5,41.5,-1,-1,-1,-1
50,27,1129.5,495.6,147.6,91.3,-1,-1,-1,-1
50,24,814.7,469.0,86.0,105.2,-1,-1,-1,-1
50,16,834.1,244.0,96.4,87.0,-1,-1,-1,-1
50,14,873.9,399.1,94.1,69.8,-1,-1,-1,-1
50,7,596.5,428.0,56.7,41.7,-1,-1,-1,-1
51,27,1110.5,482.5,136.8,83.6,-1,-1,-1,-1
51,24,812.3,475.0,87.4,108.3,-1,-1,-1,-1
51,16,828.7,239.5,91.6,83.8,-1,-1,-1,-1
51,14,890.7,412.0,98.4,73.3,-1,-1,-1,-1
51,7,596.4,427.6,57.1,42.1,-1,-1,-1,-1
52,27,1093.7,471.3,124.7,76.5,-1,-1,-1,-1
52,24,809.2,482.6,88.3,110.7,-1,-1,-1,-1
52,16,822.7,236.3,88.9,81.1,-1,-1,-1,-1
52,14,908.8,425.8,103.1,76.7,-1,-1,-1,-1
52,7,595.8,427.8,57.7,42.1,-1,-1,-1,-1
53,27,1078.1,459.8,113.3,70.4,-1,-1,-1,-1
53,24,805.1,490.9,89.8,112.8,-1,-1,-1,-1
53,16,816.6,232.6,85.0,78.8,-1,-1,-1,-1
53,14,926.3,441.3,107.6,80.2,-1,-1,-1,-1
53,7,595.8,428.4,57.5,41.8,-1,-1,-1,-1
54,32,1449.8,594.9,259.3,157.5,-1,-1,-1,-1
54,27,1064.3,448.8,103.5,64.6,-1,-1,-1,-1
54,24,802.3,498.3,91.5,115.8,-1,-1,-1,-1
54,16,811.9,229.6,81.8,76.5,-1,-1,-1,-1
54,14,946.1,456.9,113.1,85.1,-1,-1,-1,-1
54,7,595.8,428.0,57.4,41.6,-1,-1,-1,-1
55,32,1402.9,570.1,245.2,145.5,-1,-1,-1,-1
55,27,1050.7,438.5,94.4,58.9,-1,-1,-1,-1
55,24,796.8,505.5,95.6,119.4,-1,-1,-1,-1
55,16,807.0,225.6,77.2,73.9,-1,-1,-1,-1
55,14,968.0,474.2,118.5,90.8,-1,-1,-1,-1
55,7,595.5,427.6,57.9,42.0,-1,-1,-1,-1
56,32,1372.0,553.1,232.0,135.4,-1,-1,-1,-1
56,27,1041.7,431.3,86.3,53.7,-1,-1,-1,-1
56,24,792.1,510.9,98.5,122.1,-1,-1,-1,-1
56,16,803.4,223.7,74.3,71.6,-1,-1,-1,-1
56,14,985.7,489.3,124.6,96.2,-1,-1,-1,-1
56,7,595.8,427.4,58.0,42.3,-1,-1,-1,-1
57,32,1337.5,534.2,217.6,124.3,-1,-1,-1,-1
57,27,1029.5,423.2,78.4,48.8,-1,-1,-1,-1
57,24,784.7,518.3,101.8,124.3,-1,-1,-1,-1
57,16,798.7,221.8,71.6,69.0,-1,-1,-1,-1
57,14,1008.2,509.0,132.9,102.8,-1,-1,-1,-1
57,7,595.9,427.7,58.0,42.3,-1,-1,-1,-1
58,32,1305.5,516.4,201.3,113.4,-1,-1,-1,-1
58,27,1017.7,413.3,71.3,44.9,-1,-1,-1,-1
58,24,776.0,526.1,106.2,127.8,-1,-1,-1,-1
58,16,793.0,217.1,69.0,67.8,-1,-1,-1,-1
58,14,1033.6,531.2,143.0,110.8,-1,-1,-1,-1
58,7,595.3,427.8,58.1,42.2,-1,-1,-1,-1
59,32,1275.4,498.5,183.8,102.9,-1,-1,-1,-1
59,27,1004.8,404.6,65.8,41.5,-1,-1,-1,-1
59,24,768.1,534.7,111.3,130.3,-1,-1,-1,-1
59,16,786.7,213.2,67.3,66.2,-1,-1,-1,-1
59,14,1062.2,557.0,154.1,120.0,-1,-1,-1,-1
59,7,595.5,427.9,57.8,42.2,-1,-1,-1,-1
60,32,1247.8,484.5,167.4,93.1,-1,-1,-1,-1
60,27,993.0,396.7,60.7,38.1,-1,-1,-1,-1
60,24,757.9,543.1,117.3,134.2,-1,-1,-1,-1
60,16,781.8,208.9,65.6,65.0,-1,-1,-1,-1
60,14,1093.5,585.4,166.6,130.5,-1,-1,-1,-1
60,7,594.9,427.5,58.5,42.5,-1,-1,-1,-1
